Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149912,-,b'Haryana',b'India',28.42,77.41,5,201,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,1,7,13,0,22.1,1.53,0.7394000000000001,0.64,273,452,545,4,7.1000000000000005,273,452,5,545,0.271,38.050000000000004,53.09,0.14,992,2.3000000000000003,152,1.8
2020,1,7,14,0,21.900000000000002,1.53,0.8818,0.64,260,347,439,4,7.1000000000000005,260,347,5,439,0.271,38.480000000000004,58.910000000000004,0.14,991,2.4000000000000004,149,1.3
2020,1,7,15,0,20.900000000000002,1.5,1.0287,0.64,209,217,292,4,8.4,209,217,5,292,0.27,44.59,67.36,0.14,991,2.4000000000000004,93,0.6000000000000001
2020,1,7,16,0,18.1,1.49,1.1242,0.64,97,87,116,4,10,97,87,5,116,0.271,59.2,77.57000000000001,0.14,991,2.5,39,1
2020,1,7,17,0,16.3,1.5,1.1456,0.64,3,2,3,4,9.5,3,2,5,3,0.271,64.2,88.69,0.14,991,2.5,41,1.9000000000000001
2020,1,7,18,0,15.4,1.5,1.1285,0.64,0,0,0,4,10.100000000000001,0,0,0,0,0.271,70.91,101.19,0.14,992,2.5,44,3
2020,1,7,19,0,14.200000000000001,1.5,1.0983,0.64,0,0,0,4,10.9,0,0,0,0,0.272,80.8,113.82000000000001,0.14,992,2.5,44,3.2
2020,1,7,20,0,13.3,1.5,1.0919,0.64,0,0,0,8,11.4,0,0,0,0,0.272,88.43,126.78,0.14,992,2.6,49,2.9000000000000004
2020,1,7,21,0,12.9,1.48,1.0963,0.64,0,0,0,4,11.600000000000001,0,0,0,0,0.273,92.07000000000001,139.91,0.14,993,2.6,57,2.5
2020,1,7,22,0,12.600000000000001,1.47,1.1213,0.64,0,0,0,4,11.700000000000001,0,0,0,0,0.274,94.33,153.08,0.14,992,2.6,60,1.9000000000000001
2020,1,7,23,0,12.3,1.45,1.189,0.64,0,0,0,4,11.700000000000001,0,0,0,0,0.274,96.13,165.89000000000001,0.14,992,2.6,56,1.3
2020,1,8,0,0,12.100000000000001,1.44,1.1725,0.64,0,0,0,4,11.600000000000001,0,0,0,0,0.274,96.89,173.89000000000001,0.14,992,2.6,52,0.9
2020,1,8,1,0,11.9,1.44,1.1640000000000001,0.64,0,0,0,4,11.5,0,0,0,0,0.275,97.3,164.46,0.14,991,2.6,48,1
2020,1,8,2,0,11.8,1.43,1.2530000000000001,0.64,0,0,0,4,11.3,0,0,0,0,0.275,97.04,151.56,0.14,991,2.5,48,1.2000000000000002
2020,1,8,3,0,11.700000000000001,1.41,1.2558,0.64,0,0,0,4,11.200000000000001,0,0,0,0,0.275,96.64,138.38,0.14,990,2.4000000000000004,55,1.4000000000000001
2020,1,8,4,0,11.600000000000001,1.41,1.1964000000000001,0.64,0,0,0,4,11,0,0,0,0,0.275,96.27,125.25,0.14,990,2.4000000000000004,66,1.6
2020,1,8,5,0,11.4,1.4000000000000001,1.2363,0.64,0,0,0,4,10.9,0,0,0,0,0.276,96.52,112.33,0.14,991,2.3000000000000003,75,1.9000000000000001
2020,1,8,6,0,11.3,1.3900000000000001,1.2216,0.64,0,0,0,4,10.700000000000001,0,0,0,0,0.276,96.05,99.73,0.14,991,2.2,81,2
2020,1,8,7,0,11.600000000000001,1.3900000000000001,1.1640000000000001,0.64,7,4,7,4,10.700000000000001,7,4,5,7,0.276,94.26,87.39,0.14,992,2.2,87,2.4000000000000004
2020,1,8,8,0,12.4,1.4000000000000001,1.1422,0.64,115,94,137,4,11,115,94,5,137,0.276,91.08,76.27,0.14,993,2.1,92,2.5
2020,1,8,9,0,14,1.43,1.0625,0.64,225,218,313,8,11.3,174,136,3,229,0.276,84.03,66.21000000000001,0.14,993,2.1,102,2.7
2020,1,8,10,0,15.9,1.43,0.9939,0.64,289,317,457,8,11.5,243,185,3,340,0.276,74.89,57.99,0.14,993,2.1,117,3
2020,1,8,11,0,17.3,1.41,0.9521000000000001,0.64,320,376,548,4,11.200000000000001,320,376,5,548,0.277,67.57000000000001,52.52,0.14,992,2.1,132,2.9000000000000004
2020,1,8,12,0,17.5,1.37,1.0295,0.64,342,363,572,4,11.100000000000001,342,363,5,572,0.279,65.94,50.71,0.14,990,2.1,146,2.3000000000000003
2020,1,8,13,0,17.2,1.35,1.1279000000000001,0.64,341,317,532,4,11.100000000000001,341,317,5,532,0.28,67.24,52.94,0.14,990,2.1,166,1.5
2020,1,8,14,0,16.900000000000002,1.34,1.3609,0.64,312,219,426,4,11.100000000000001,312,219,5,426,0.281,68.54,58.75,0.14,989,2.1,202,0.8
2020,1,8,15,0,16.400000000000002,1.34,1.4160000000000001,0.64,224,141,278,4,11.3,224,141,5,278,0.28200000000000003,71.92,67.2,0.14,990,2,289,0.8
2020,1,8,16,0,15.200000000000001,1.36,1.3880000000000001,0.64,96,58,108,3,12.200000000000001,96,58,5,108,0.28300000000000003,82.49,77.42,0.14,990,2,319,0.7000000000000001
2020,1,8,17,0,13.9,1.3900000000000001,1.3962,0.64,3,1,3,4,11.8,3,1,5,3,0.28400000000000003,87.41,88.55,0.14,991,1.9000000000000001,328,1
2020,1,8,18,0,13.200000000000001,1.4000000000000001,1.3800000000000001,0.64,0,0,0,4,11.700000000000001,0,0,0,0,0.28300000000000003,90.48,101.04,0.14,992,1.8,332,1.4000000000000001
2020,1,8,19,0,12.4,1.43,1.2409000000000001,0.64,0,0,0,4,11.4,0,0,0,0,0.28200000000000003,93.86,113.68,0.14,993,1.7000000000000002,332,1.7000000000000002
2020,1,8,20,0,11.600000000000001,1.46,1.1303,0.64,0,0,0,4,11.100000000000001,0,0,0,0,0.28200000000000003,96.84,126.64,0.14,993,1.6,331,2.1
2020,1,8,21,0,10.600000000000001,1.47,0.9738,0.64,0,0,0,3,10.5,0,0,0,0,0.28200000000000003,99.56,139.78,0.14,994,1.5,328,2.3000000000000003
2020,1,8,22,0,9.8,1.48,0.7917000000000001,0.64,0,0,0,1,9.700000000000001,0,0,0,0,0.28200000000000003,99.64,152.94,0.14,994,1.3,324,2.4000000000000004
2020,1,8,23,0,9.1,1.48,0.6339,0.64,0,0,0,0,8.9,0,0,0,0,0.28200000000000003,98.98,165.74,0.14,993,1.2000000000000002,321,2.6
2020,1,9,0,0,8.4,1.48,0.5033,0.64,0,0,0,0,8.200000000000001,0,0,0,0,0.28300000000000003,98.51,173.77,0.14,993,1.1,317,2.6
2020,1,9,1,0,7.800000000000001,1.48,0.39580000000000004,0.64,0,0,0,1,7.4,0,0,0,0,0.28300000000000003,97.46000000000001,164.49,0.14,993,1.1,317,3
2020,1,9,2,0,7.1000000000000005,1.48,0.3239,0.64,0,0,0,0,6.6000000000000005,0,0,0,0,0.28300000000000003,96.82000000000001,151.61,0.14,993,1,318,3
2020,1,9,3,0,6.300000000000001,1.49,0.2802,0.64,0,0,0,0,5.800000000000001,0,0,0,0,0.28,96.81,138.43,0.14,993,0.9,320,2.7
2020,1,9,4,0,5.6000000000000005,1.49,0.26230000000000003,0.64,0,0,0,0,5.1000000000000005,0,0,0,0,0.278,96.75,125.3,0.14,993,0.9,320,2.4000000000000004
2020,1,9,5,0,4.9,1.5,0.2596,0.64,0,0,0,0,4.6000000000000005,0,0,0,0,0.276,97.92,112.36,0.14,994,0.9,318,2.2
2020,1,9,6,0,4.4,1.49,0.2636,0.64,0,0,0,0,4.2,0,0,0,0,0.275,98.84,99.76,0.14,995,0.8,314,2.2
2020,1,9,7,0,5.5,1.49,0.2558,0.64,18,76,22,0,4.6000000000000005,18,76,0,22,0.273,93.98,87.39,0.14,996,0.8,310,3.1
2020,1,9,8,0,7.5,1.5,0.23650000000000002,0.64,86,451,193,0,5.7,86,451,0,193,0.272,88.18,76.27,0.14,997,0.8,306,2.8000000000000003
2020,1,9,9,0,11.4,1.5,0.21150000000000002,0.64,117,662,384,1,5.800000000000001,117,662,0,384,0.273,68.29,66.18,0.14,997,0.8,315,3.6
2020,1,9,10,0,14.3,1.5,0.191,0.64,129,781,543,1,4.4,129,781,0,543,0.272,51.25,57.92,0.14,997,0.7000000000000001,319,4.1000000000000005
2020,1,9,11,0,16,1.52,0.19790000000000002,0.64,140,820,640,0,3.2,140,820,0,640,0.271,42.36,52.42,0.14,997,0.7000000000000001,317,3.9000000000000004
2020,1,9,12,0,17.1,1.52,0.1852,0.64,137,844,673,0,1.9000000000000001,137,844,0,673,0.271,35.910000000000004,50.57,0.14,996,0.7000000000000001,316,3.7
2020,1,9,13,0,17.5,1.52,0.1766,0.64,131,836,637,0,0.9,131,836,0,637,0.271,32.6,52.78,0.14,995,0.7000000000000001,315,3.5
2020,1,9,14,0,17.3,1.61,0.281,0.64,152,701,518,0,0.30000000000000004,152,701,0,518,0.271,31.62,58.58,0.14,995,0.7000000000000001,316,3.2
2020,1,9,15,0,16.400000000000002,1.6,0.27190000000000003,0.64,126,610,364,0,0,126,610,0,364,0.271,32.72,67.04,0.14,995,0.6000000000000001,316,2.9000000000000004
2020,1,9,16,0,13,1.59,0.2641,0.64,82,417,174,0,2.1,82,417,0,174,0.271,47.64,77.26,0.14,995,0.6000000000000001,314,1.4000000000000001
2020,1,9,17,0,9.700000000000001,1.59,0.2566,0.64,11,49,12,0,1.4000000000000001,11,49,0,12,0.272,56.08,88.4,0.14,996,0.6000000000000001,312,1.3
2020,1,9,18,0,8.8,1.58,0.25170000000000003,0.64,0,0,0,0,1,0,0,0,0,0.272,57.95,100.89,0.14,997,0.6000000000000001,312,1.4000000000000001
2020,1,9,19,0,8.1,1.58,0.2499,0.64,0,0,0,0,0.7000000000000001,0,0,0,0,0.272,59.52,113.54,0.14,998,0.6000000000000001,313,1.5
2020,1,9,20,0,7.4,1.58,0.2503,0.64,0,0,0,0,0.4,0,0,0,0,0.271,61.28,126.5,0.14,998,0.6000000000000001,315,1.7000000000000002
2020,1,9,21,0,6.7,1.58,0.2495,0.64,0,0,0,0,0.2,0,0,0,0,0.27,63.24,139.64000000000001,0.14,998,0.6000000000000001,318,1.8
2020,1,9,22,0,6.1000000000000005,1.58,0.248,0.64,0,0,0,0,0,0,0,0,0,0.269,64.99,152.8,0.14,998,0.5,323,1.9000000000000001
2020,1,9,23,0,5.4,1.58,0.24380000000000002,0.64,0,0,0,0,-0.1,0,0,0,0,0.269,67.63,165.59,0.14,997,0.5,327,2
2020,1,10,0,0,4.7,1.57,0.23320000000000002,0.64,0,0,0,0,-0.1,0,0,0,0,0.268,70.85000000000001,173.65,0.14,997,0.5,330,1.9000000000000001
2020,1,10,1,0,3.9000000000000004,1.57,0.2149,0.64,0,0,0,0,-0.1,0,0,0,0,0.266,74.95,164.51,0.14,996,0.5,330,1.8
2020,1,10,2,0,3.3000000000000003,1.56,0.192,0.64,0,0,0,0,-0.1,0,0,0,0,0.264,78.13,151.65,0.14,996,0.5,326,1.7000000000000002
2020,1,10,3,0,2.9000000000000004,1.56,0.1705,0.64,0,0,0,0,-0.2,0,0,0,0,0.263,79.88,138.48,0.14,995,0.5,320,1.7000000000000002
2020,1,10,4,0,2.6,1.55,0.1547,0.64,0,0,0,0,-0.30000000000000004,0,0,0,0,0.262,80.99,125.34,0.14,995,0.5,314,1.9000000000000001
2020,1,10,5,0,2.4000000000000004,1.55,0.1446,0.64,0,0,0,0,-0.4,0,0,0,0,0.262,81.56,112.4,0.14,996,0.5,308,2.1
2020,1,10,6,0,2.3000000000000003,1.54,0.137,0.64,0,0,0,1,-0.5,0,0,0,0,0.26,81.5,99.78,0.14,996,0.5,305,2.3000000000000003
2020,1,10,7,0,4.2,1.54,0.12890000000000001,0.64,19,168,26,0,-0.5,19,168,0,26,0.259,71.43,87.4,0.14,997,0.5,306,3.4000000000000004
2020,1,10,8,0,6.800000000000001,1.53,0.1193,0.64,66,607,210,0,-0.1,66,607,0,210,0.258,61.54,76.25,0.14,997,0.5,305,2.9000000000000004
2020,1,10,9,0,10.9,1.52,0.11040000000000001,0.64,87,793,408,0,0.5,87,793,0,408,0.257,48.82,66.14,0.14,998,0.5,311,2.8000000000000003
2020,1,10,10,0,14.8,1.5,0.10450000000000001,0.64,97,882,567,0,-0.30000000000000004,97,882,0,567,0.257,35.550000000000004,57.85,0.14,997,0.5,325,3.8000000000000003
2020,1,10,11,0,16.900000000000002,1.6600000000000001,0.2243,0.64,146,815,645,0,-0.9,146,815,0,645,0.258,29.8,52.31,0.14,997,0.5,322,3.4000000000000004
2020,1,10,12,0,18.3,1.6500000000000001,0.2127,0.64,146,838,679,0,-1.7000000000000002,146,838,0,679,0.259,25.75,50.43,0.14,995,0.5,319,2.9000000000000004
2020,1,10,13,0,19.1,1.6400000000000001,0.20400000000000001,0.64,139,829,643,0,-2.4000000000000004,139,829,0,643,0.26,23.29,52.61,0.14,995,0.5,313,2.7
2020,1,10,14,0,18.8,1.67,0.3135,0.64,158,692,521,0,-2.6,158,692,0,521,0.259,23.26,58.410000000000004,0.14,995,0.5,307,2.8000000000000003
2020,1,10,15,0,17.6,1.6500000000000001,0.2949,0.64,129,602,365,0,-1.8,129,602,0,365,0.259,26.68,66.87,0.14,995,0.5,306,2.3000000000000003
2020,1,10,16,0,13.3,1.6400000000000001,0.2763,0.64,83,421,177,0,1.8,83,421,0,177,0.258,45.75,77.09,0.14,995,0.5,303,1.1
2020,1,10,17,0,10.5,1.6300000000000001,0.256,0.64,11,58,13,0,0.30000000000000004,11,58,0,13,0.259,49.26,88.26,0.14,996,0.5,302,1.2000000000000002
2020,1,10,18,0,9.600000000000001,1.62,0.2368,0.64,0,0,0,1,0,0,0,0,0,0.259,51.22,100.75,0.14,997,0.5,308,1.2000000000000002
2020,1,10,19,0,8.6,1.6,0.2207,0.64,0,0,0,1,-0.4,0,0,0,0,0.258,53.26,113.4,0.14,997,0.5,315,1.2000000000000002
2020,1,10,20,0,7.6000000000000005,1.57,0.2092,0.64,0,0,0,1,-0.9,0,0,0,0,0.258,54.95,126.36,0.14,997,0.5,319,1.2000000000000002
2020,1,10,21,0,6.6000000000000005,1.55,0.2021,0.64,0,0,0,1,-1.3,0,0,0,0,0.257,57.26,139.5,0.14,997,0.6000000000000001,318,1.3
2020,1,10,22,0,6,1.54,0.1971,0.64,0,0,0,1,-1.4000000000000001,0,0,0,0,0.256,58.88,152.67000000000002,0.14,997,0.6000000000000001,321,1.3
2020,1,10,23,0,5.2,1.53,0.19410000000000002,0.64,0,0,0,4,-1.7000000000000002,0,0,0,0,0.256,61.21,165.44,0.14,997,0.6000000000000001,324,1.4000000000000001
2020,1,11,0,0,4.6000000000000005,1.51,0.191,0.64,0,0,0,1,-1.9000000000000001,0,0,0,0,0.257,62.77,173.51,0.14,996,0.6000000000000001,329,1.4000000000000001
2020,1,11,1,0,4,1.49,0.18730000000000002,0.64,0,0,0,4,-2.1,0,0,0,0,0.258,64.35,164.53,0.14,996,0.6000000000000001,331,1.4000000000000001
2020,1,11,2,0,3.4000000000000004,1.48,0.1837,0.64,0,0,0,1,-2.4000000000000004,0,0,0,0,0.258,65.94,151.69,0.14,996,0.6000000000000001,331,1.4000000000000001
2020,1,11,3,0,3,1.47,0.1802,0.64,0,0,0,7,-2.6,0,0,0,0,0.258,66.63,138.52,0.14,995,0.6000000000000001,327,1.4000000000000001
2020,1,11,4,0,2.5,1.47,0.17880000000000001,0.64,0,0,0,8,-2.9000000000000004,0,0,0,0,0.258,67.64,125.38000000000001,0.14,995,0.6000000000000001,321,1.4000000000000001
2020,1,11,5,0,2.1,1.46,0.17700000000000002,0.64,0,0,0,4,-3.1,0,0,0,0,0.258,68.4,112.43,0.14,996,0.7000000000000001,314,1.3
2020,1,11,6,0,2.2,1.45,0.17370000000000002,0.64,0,0,0,4,-3.2,0,0,0,0,0.258,67.35,99.8,0.14,997,0.7000000000000001,307,1.3
2020,1,11,7,0,5,1.44,0.1706,0.64,17,118,23,1,-2.9000000000000004,17,118,0,23,0.257,56.56,87.4,0.14,997,0.7000000000000001,297,2.1
2020,1,11,8,0,7.300000000000001,1.41,0.1676,0.64,73,521,197,4,-2.8000000000000003,75,383,3,166,0.257,48.88,76.23,0.14,998,0.8,285,2.2
2020,1,11,9,0,10.200000000000001,1.37,0.1638,0.64,100,700,384,8,-1.9000000000000001,175,153,3,237,0.257,42.94,66.09,0.14,998,1,271,1.9000000000000001
2020,1,11,10,0,14.9,1.34,0.1643,0.64,117,790,538,0,-3.2,117,790,0,538,0.257,28.61,57.77,0.14,998,1,292,2.6
2020,1,11,11,0,17.3,1.46,0.2908,0.64,163,729,610,0,-4,163,729,0,610,0.257,23.13,52.19,0.14,997,1.1,298,2.8000000000000003
2020,1,11,12,0,18.7,1.44,0.28350000000000003,0.64,165,748,643,0,-4,165,748,0,643,0.256,21.19,50.28,0.14,996,1.1,301,2.6
2020,1,11,13,0,19.6,1.41,0.275,0.64,159,737,608,0,-4,159,737,0,608,0.257,19.97,52.44,0.14,995,1.1,301,2.2
2020,1,11,14,0,19.5,1.47,0.3981,0.64,174,598,489,0,-3.9000000000000004,174,598,0,489,0.257,20.25,58.230000000000004,0.14,994,1.1,298,1.8
2020,1,11,15,0,18.400000000000002,1.47,0.3805,0.64,140,504,339,0,-1.1,140,504,0,339,0.258,26.66,66.69,0.14,994,1.1,294,1.2000000000000002
2020,1,11,16,0,15.4,1.47,0.3658,0.64,87,322,160,0,1.4000000000000001,87,322,0,160,0.258,38.6,76.93,0.14,994,1.1,290,0.9
2020,1,11,17,0,13.8,1.47,0.3541,0.64,9,29,10,0,-1.6,9,29,0,10,0.259,34.410000000000004,88.12,0.14,995,1.1,292,1.1
2020,1,11,18,0,13.4,1.47,0.3391,0.64,0,0,0,0,-2,0,0,0,0,0.261,34.34,100.59,0.14,995,1.2000000000000002,301,1.1
2020,1,11,19,0,12.700000000000001,1.48,0.3257,0.64,0,0,0,0,-2.5,0,0,0,0,0.263,34.83,113.25,0.14,996,1.2000000000000002,315,1
2020,1,11,20,0,11.9,1.48,0.3166,0.64,0,0,0,0,-2.7,0,0,0,0,0.263,36.02,126.22,0.14,996,1.2000000000000002,329,1.1
2020,1,11,21,0,11.4,1.48,0.3098,0.64,0,0,0,3,-2.8000000000000003,0,0,0,0,0.263,37.03,139.37,0.14,996,1.3,334,1
2020,1,11,22,0,10.600000000000001,1.46,0.3038,0.64,0,0,0,0,-2.7,0,0,0,0,0.262,39.4,152.53,0.14,996,1.3,339,0.9
2020,1,11,23,0,10.200000000000001,1.44,0.2998,0.64,0,0,0,0,-2.6,0,0,0,0,0.262,40.5,165.28,0.14,996,1.4000000000000001,337,0.8
2020,1,12,0,0,9.700000000000001,1.44,0.2958,0.64,0,0,0,4,-2.7,0,0,0,0,0.262,41.67,173.36,0.14,995,1.3,332,0.7000000000000001
2020,1,12,1,0,8.8,1.46,0.2938,0.64,0,0,0,0,-2.6,0,0,0,0,0.263,44.57,164.54,0.14,995,1.3,327,0.9
2020,1,12,2,0,7.6000000000000005,1.46,0.29650000000000004,0.64,0,0,0,0,-2.5,0,0,0,0,0.263,48.75,151.73,0.14,994,1.4000000000000001,328,1.1
2020,1,12,3,0,6.5,1.44,0.3003,0.64,0,0,0,3,-2.4000000000000004,0,0,0,0,0.264,53.07,138.56,0.14,994,1.4000000000000001,331,1.2000000000000002
2020,1,12,4,0,6,1.41,0.2913,0.64,0,0,0,0,-2.4000000000000004,0,0,0,0,0.264,54.85,125.42,0.14,994,1.4000000000000001,333,1.2000000000000002
2020,1,12,5,0,6.1000000000000005,1.4000000000000001,0.27440000000000003,0.64,0,0,0,4,-2.5,0,0,0,0,0.265,53.910000000000004,112.45,0.14,994,1.4000000000000001,331,1.1
2020,1,12,6,0,6.5,1.37,0.26130000000000003,0.64,0,0,0,1,-2.7,0,0,0,0,0.266,51.68,99.81,0.14,995,1.4000000000000001,317,1
2020,1,12,7,0,8.1,1.35,0.2503,0.64,15,63,18,1,-0.8,15,63,0,18,0.266,53.43,87.4,0.14,995,1.4000000000000001,294,0.7000000000000001
2020,1,12,8,0,10.8,1.33,0.2456,0.64,84,412,182,0,-1.9000000000000001,84,412,0,182,0.266,41.13,76.21000000000001,0.14,995,1.5,264,1.2000000000000002
2020,1,12,9,0,13.8,1.32,0.2369,0.64,119,609,366,0,-1,119,609,0,366,0.266,35.980000000000004,66.04,0.14,995,1.5,243,1.3
2020,1,12,10,0,17.8,1.35,0.2263,0.64,135,717,518,0,-1.8,135,717,0,518,0.266,26.41,57.68,0.14,995,1.5,235,1.7000000000000002
2020,1,12,11,0,20,1.5,0.2843,0.64,162,727,609,0,-1.9000000000000001,162,727,0,609,0.265,22.77,52.06,0.14,994,1.4000000000000001,239,2
2020,1,12,12,0,21.400000000000002,1.53,0.27940000000000004,0.64,162,749,642,0,-2,162,749,0,642,0.265,20.78,50.120000000000005,0.14,992,1.3,248,2.1
2020,1,12,13,0,22.200000000000003,1.55,0.2788,0.64,158,734,607,0,-2.1,158,734,0,607,0.265,19.62,52.27,0.14,991,1.3,260,2.2
2020,1,12,14,0,22.1,1.6400000000000001,0.3629,0.64,164,629,497,0,-2.1,164,629,0,497,0.266,19.71,58.050000000000004,0.14,990,1.2000000000000002,270,2
2020,1,12,15,0,20.900000000000002,1.6500000000000001,0.3532,0.64,134,533,346,0,0.4,134,533,0,346,0.268,25.51,66.52,0.14,990,1.2000000000000002,271,1
2020,1,12,16,0,19,1.6500000000000001,0.3458,0.64,85,351,165,0,1,85,351,0,165,0.268,29.990000000000002,76.76,0.14,990,1.2000000000000002,257,0.5
2020,1,12,17,0,17.7,1.6500000000000001,0.3442,0.64,10,42,11,0,-1.8,10,42,0,11,0.269,26.41,87.98,0.14,990,1.2000000000000002,189,0.30000000000000004
2020,1,12,18,0,16.2,1.6400000000000001,0.3413,0.64,0,0,0,0,-1.9000000000000001,0,0,0,0,0.269,28.98,100.44,0.14,991,1.2000000000000002,141,0.7000000000000001
2020,1,12,19,0,13.9,1.6300000000000001,0.3371,0.64,0,0,0,1,-1,0,0,0,0,0.269,35.96,113.11,0.14,992,1.2000000000000002,135,1.1
2020,1,12,20,0,12.100000000000001,1.62,0.3336,0.64,0,0,0,1,-0.7000000000000001,0,0,0,0,0.27,41.11,126.08,0.14,992,1.2000000000000002,133,1.3
2020,1,12,21,0,10.600000000000001,1.62,0.32880000000000004,0.64,0,0,0,1,-0.6000000000000001,0,0,0,0,0.27,45.980000000000004,139.23,0.14,992,1.3,134,1.4000000000000001
2020,1,12,22,0,9.600000000000001,1.61,0.32020000000000004,0.64,0,0,0,1,-0.6000000000000001,0,0,0,0,0.271,49.08,152.39000000000001,0.14,991,1.3,137,1.3
2020,1,12,23,0,8.9,1.59,0.3079,0.64,0,0,0,1,-0.6000000000000001,0,0,0,0,0.271,51.44,165.12,0.14,990,1.3,141,1.3
2020,1,13,0,0,8.200000000000001,1.56,0.2939,0.64,0,0,0,1,-0.6000000000000001,0,0,0,0,0.272,53.68,173.21,0.14,989,1.4000000000000001,144,1.3
2020,1,13,1,0,7.7,1.55,0.28200000000000003,0.64,0,0,0,1,-0.7000000000000001,0,0,0,0,0.272,55.47,164.54,0.14,989,1.4000000000000001,144,1.3
2020,1,13,2,0,7.2,1.55,0.2748,0.64,0,0,0,8,-0.7000000000000001,0,0,0,0,0.272,57.32,151.76,0.14,988,1.4000000000000001,145,1.2000000000000002
2020,1,13,3,0,6.800000000000001,1.56,0.27590000000000003,0.64,0,0,0,0,-0.7000000000000001,0,0,0,0,0.271,58.92,138.59,0.14,988,1.5,143,1.2000000000000002
2020,1,13,4,0,6.5,1.59,0.29400000000000004,0.64,0,0,0,0,-0.6000000000000001,0,0,0,0,0.271,60.33,125.44,0.14,987,1.6,141,1.2000000000000002
2020,1,13,5,0,6.2,1.61,0.3305,0.64,0,0,0,0,-0.5,0,0,0,0,0.271,62.35,112.47,0.15,988,1.7000000000000002,140,1.2000000000000002
2020,1,13,6,0,6.1000000000000005,1.62,0.37070000000000003,0.64,0,0,0,3,-0.2,0,0,0,0,0.271,63.84,99.81,0.15,988,1.8,144,1.2000000000000002
2020,1,13,7,0,8.8,1.62,0.4025,0.64,14,42,16,4,0.8,14,42,5,16,0.271,57.2,87.39,0.15,989,1.8,153,1.8
2020,1,13,8,0,11.700000000000001,1.62,0.43210000000000004,0.64,100,295,171,0,1.1,100,295,0,171,0.272,48.11,76.18,0.15,989,2,154,2.8000000000000003
2020,1,13,9,0,15.3,1.62,0.48140000000000005,0.64,163,437,341,0,2.2,163,437,0,341,0.273,41.32,65.98,0.15,990,2.2,149,2.7
2020,1,13,10,0,19.5,1.6,0.5665,0.64,218,488,479,8,2,246,179,3,342,0.273,31.13,57.59,0.15,990,2.4000000000000004,160,3.6
2020,1,13,11,0,22.3,1.59,0.8609,0.64,296,417,553,8,2.5,293,204,3,419,0.274,27.26,51.93,0.15,989,2.6,169,3.9000000000000004
2020,1,13,12,0,24,1.56,0.9561000000000001,0.64,325,397,580,1,4.7,325,397,0,580,0.274,28.66,49.96,0.15,987,2.8000000000000003,175,3.9000000000000004
2020,1,13,13,0,24.900000000000002,1.58,0.8872,0.64,303,404,551,4,7.1000000000000005,303,404,5,551,0.273,32,52.09,0.15,986,2.8000000000000003,176,3.8000000000000003
2020,1,13,14,0,25.1,1.55,0.6512,0.64,234,436,466,4,9.1,234,436,5,466,0.273,36.39,57.86,0.15,985,2.9000000000000004,174,3.6
2020,1,13,15,0,24,1.52,0.7125,0.64,196,314,322,0,11.3,196,314,0,322,0.275,45,66.34,0.15,985,2.9000000000000004,167,2.4000000000000004
2020,1,13,16,0,20.700000000000003,1.46,0.7865000000000001,0.64,112,144,145,4,12.200000000000001,112,144,5,145,0.276,58.31,76.59,0.15,985,3,160,1.3
2020,1,13,17,0,18.900000000000002,1.41,0.9096000000000001,0.64,6,4,6,3,12.3,6,4,5,6,0.278,65.6,87.83,0.15,986,3.1,172,1
2020,1,13,18,0,17.8,1.3800000000000001,1.0361,0.64,0,0,0,4,13.200000000000001,0,0,0,0,0.279,74.34,100.29,0.15,987,3.3000000000000003,219,0.7000000000000001
2020,1,13,19,0,16.6,1.35,1.139,0.64,0,0,0,0,13.9,0,0,0,0,0.281,84.27,112.96000000000001,0.15,989,3.3000000000000003,278,1.1
2020,1,13,20,0,15.700000000000001,1.35,1.4224,0.64,0,0,0,4,14,0,0,0,0,0.28400000000000003,89.66,125.94,0.15,990,3.3000000000000003,309,2.2
